Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mean Probability of Detection for Sampled Mussels,Mean Times Sampled Mussel is Sampled,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,
104,0.5,timed-search,0.1,50,5,13,32,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,396,8,1,1,6,8,1,1,6,4.50812499999999,536,1,1.625,4,4,0,0,NA,1.7745736863995603,0,0,
52,0.5,timed-search,0.1,50,4,5,41,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,406,11,0,2,9,11,0,2,9,4.501874999999971,534,1,1.2727272727272727,4,3,4,0,NA,2.4434263501319053,0,0,
108,0.5,timed-search,0.1,50,6,10,34,1,1,1,random,5,6,Randomly placed,0.9749999999999828,1999,0,5,10,2000,true,4.5,0,376,11,1,1,9,11,1,1,9,4.510624999999986,535,1,1.5454545454545454,3,1,7,0,NA,2.438686434806714,0,0,
110,0.5,timed-search,0.1,50,5,11,34,1,1,1,random,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,403,11,1,2,8,11,1,2,8,4.51062499999997,534,1,1.5454545454545454,6,1,4,0,NA,2.4386864348067228,0,0,
102,0.5,timed-search,0.1,50,5,10,35,1,1,1,random,5,6,Randomly placed,1.0149999999999848,1999,0,5,10,2000,true,4.5,0,401,8,1,1,6,8,1,1,6,4.511874999999979,537,1,1.625,4,2,2,0,NA,1.7730987671422715,0,0,
105,0.5,timed-search,0.1,50,6,10,34,1,1,1,random,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,448,7,1,1,5,7,1,1,5,4.512499999999968,533,1,1.4285714285714286,1,6,0,0,NA,1.5512465373961328,0,0,
109,0.5,timed-search,0.1,50,5,7,38,1,1,1,random,5,6,Randomly placed,1.054999999999987,1999,0,5,10,2000,true,4.5,0,408,8,2,1,5,8,2,1,5,4.510624999999976,533,1,1.625,2,5,1,0,NA,1.7735901344048868,0,0,
106,0.5,timed-search,0.1,50,10,5,35,1,1,1,random,5,6,Randomly placed,1.0549999999999808,1999,0,5,10,2000,true,4.5,0,439,8,2,1,5,8,2,1,5,4.500624999999968,533,1,1.375,3,3,2,0,NA,1.7775308984863338,0,0,
117,0.5,timed-search,0.1,50,6,8,36,1,1,1,random,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,447,12,1,2,9,12,1,2,9,4.514374999999975,536,1,1.25,2,5,5,0,NA,2.6581752734321062,0,0,
116,0.5,timed-search,0.1,50,6,13,31,1,1,1,random,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,444,6,1,3,2,6,1,3,2,4.504999999999982,532,1,1.1666666666666667,3,3,0,0,NA,1.3318534961154327,0,0,
112,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,428,15,2,3,10,15,2,3,10,4.518124999999979,537,1,1.3333333333333333,4,7,4,0,NA,3.3199612671185657,0,0,
119,0.5,timed-search,0.1,50,4,8,38,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,404,9,2,1,6,9,2,1,6,4.524999999999987,538,1,1.5555555555555556,2,4,3,0,NA,1.9889502762430997,0,0,
118,0.5,timed-search,0.1,50,4,6,40,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,432,9,0,1,8,9,0,1,8,4.514374999999969,534,1,1.3333333333333333,4,1,4,0,NA,1.9936314550740826,0,0,
98,0.5,timed-search,0.1,50,6,10,34,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,447,15,2,4,9,15,2,4,9,4.508124999999967,534,1,1.3333333333333333,6,7,2,0,NA,3.3273256619991924,0,0,
113,0.5,timed-search,0.1,50,4,5,41,1,1,1,random,5,6,Randomly placed,0.9749999999999812,1999,0,5,10,2000,true,4.5,0,388,7,0,0,7,7,0,0,7,4.508749999999981,535,1,1.2857142857142858,2,3,2,0,NA,1.5525367341280907,0,0,
122,0.5,timed-search,0.1,50,4,4,42,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,413,9,1,2,6,9,1,2,6,4.501249999999987,534,1,1.3333333333333333,3,2,4,0,NA,1.9994445987225826,0,0,
123,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,1.0149999999999824,1999,0,5,10,2000,true,4.5,0,410,9,2,0,7,9,2,0,7,4.508124999999963,534,1,1.5555555555555556,4,3,2,0,NA,1.9963953971995172,0,0,
49,0.5,timed-search,0.1,50,6,5,39,1,1,1,random,5,6,Randomly placed,1.0549999999999813,1999,0,5,10,2000,true,4.5,0,424,6,0,1,5,6,0,1,5,4.513749999999973,534,1,1.6666666666666667,4,2,0,0,NA,1.329271669897543,0,0,
80,0.5,timed-search,0.1,50,3,10,37,1,1,1,random,5,6,Randomly placed,0.9749999999999809,1999,0,5,10,2000,true,4.5,0,411,14,1,2,11,14,1,2,11,4.5018749999999725,535,1,1.4285714285714286,7,5,2,0,NA,3.1098153547133327,0,0,
107,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,389,15,3,2,10,15,3,2,10,4.521875,539,1,1.6,7,4,4,0,NA,3.3172080165860405,0,0,
126,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,397,12,1,1,10,12,1,1,10,4.504999999999968,534,1,1.6666666666666667,3,5,4,0,NA,2.6637069922308734,0,0,
111,0.5,timed-search,0.1,50,3,7,40,1,1,1,random,5,6,Randomly placed,0.9749999999999854,1999,0,5,10,2000,true,4.5,0,412,12,2,1,9,12,2,1,9,4.5006249999999834,533,1,1.4166666666666667,5,0,7,0,NA,2.666296347729492,0,0,
120,0.5,timed-search,0.1,50,4,6,40,1,1,1,random,5,6,Randomly placed,0.9749999999999812,1999,0,5,10,2000,true,4.5,0,424,9,1,2,6,9,1,2,6,4.504374999999974,532,1,1.4444444444444444,5,3,1,0,NA,1.998057444151531,0,0,
131,0.5,timed-search,0.1,50,8,5,37,1,1,1,random,5,6,Randomly placed,1.094999999999982,1999,0,5,10,2000,true,4.5,0,418,9,2,1,6,9,2,1,6,4.512499999999972,532,1,1.1111111111111112,3,5,1,0,NA,1.9944598337950263,0,0,
135,0.5,timed-search,0.1,50,2,8,40,1,1,1,random,5,6,Randomly placed,1.0949999999999875,1999,0,5,10,2000,true,4.5,0,401,17,1,1,15,17,1,1,15,4.503124999999981,535,1,1.7647058823529411,5,8,4,0,NA,3.775156141568371,0,0,
130,0.5,timed-search,0.1,50,5,8,37,1,1,1,random,5,6,Randomly placed,0.9749999999999859,1999,0,5,10,2000,true,4.5,0,430,8,0,1,7,8,0,1,7,4.50687499999998,533,1,1.75,2,4,2,0,NA,1.775065871585086,0,0,
125,0.5,timed-search,0.1,50,5,8,37,1,1,1,random,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,413,10,1,0,9,10,1,0,9,4.505624999999957,533,1,1.3,3,5,2,0,NA,2.219447912331829,0,0,
134,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,0.9749999999999811,1999,0,5,10,2000,true,4.5,0,380,10,1,2,7,10,1,2,7,4.503124999999977,535,1,1.6,1,6,3,0,NA,2.2206800832755147,0,0,
138,0.5,timed-search,0.1,50,6,8,36,1,1,1,random,5,6,Randomly placed,0.9749999999999848,1999,0,5,10,2000,true,4.5,0,386,11,0,3,8,11,0,3,8,4.509999999999986,536,1,1.4545454545454546,8,0,3,0,NA,2.4390243902439104,0,0,
128,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,405,14,3,0,11,14,3,0,11,4.500624999999987,535,1,1.5714285714285714,6,4,4,0,NA,3.1106790723510716,0,0,
140,0.5,timed-search,0.1,50,9,9,32,1,1,1,random,5,6,Randomly placed,1.0149999999999824,1999,0,5,10,2000,true,4.5,0,427,15,4,3,8,15,4,3,8,4.521249999999992,538,1,1.4,6,5,4,0,NA,3.3176665745092677,0,0,
137,0.5,timed-search,0.1,50,2,7,41,1,1,1,random,5,6,Randomly placed,0.9749999999999843,1999,0,5,10,2000,true,4.5,0,425,11,1,1,9,11,1,1,9,4.509999999999976,536,1,1.1818181818181819,5,2,4,0,NA,2.4390243902439157,0,0,
139,0.5,timed-search,0.1,50,5,13,32,1,1,1,random,5,6,Randomly placed,0.9749999999999837,1999,0,5,10,2000,true,4.5,0,426,16,2,4,10,16,2,4,10,4.501249999999971,534,1,1.0625,7,6,3,0,NA,3.554568175506826,0,0,
142,0.5,timed-search,0.1,50,7,7,36,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,391,12,2,2,8,12,2,2,8,4.511874999999979,536,1,1.75,4,3,5,0,NA,2.6596481507134073,0,0,
143,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,384,15,3,1,11,15,3,1,11,4.518749999999979,537,1,1.4,8,4,3,0,NA,3.319502074688812,0,0,
145,0.5,timed-search,0.1,50,5,3,42,1,1,1,random,5,6,Randomly placed,1.0549999999999828,1999,0,5,10,2000,true,4.5,0,424,13,1,1,11,13,1,1,11,4.524999999999961,537,1,1.3846153846153846,3,7,3,0,NA,2.8729281767956047,0,0,
141,0.5,timed-search,0.1,50,10,6,34,1,1,1,random,5,6,Randomly placed,0.9749999999999854,1999,0,5,10,2000,true,4.5,0,410,10,2,0,8,10,2,0,8,4.519374999999954,534,1,1.5,3,4,3,0,NA,2.212695339510464,0,0,
148,0.5,timed-search,0.1,50,7,11,32,1,1,1,random,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,393,9,1,1,7,9,1,1,7,4.513124999999988,536,1,1.4444444444444444,4,4,1,0,NA,1.9941836310760335,0,0,
129,0.5,timed-search,0.1,50,6,7,37,1,1,1,random,5,6,Randomly placed,1.0149999999999826,1999,0,5,10,2000,true,4.5,0,411,14,1,2,11,14,1,2,11,4.5249999999999915,538,1,1.5714285714285714,6,3,5,0,NA,3.0939226519337075,0,0,
149,0.5,timed-search,0.1,50,4,12,34,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,413,10,1,3,6,10,1,3,6,4.5112499999999915,537,1,1.1,3,2,5,0,NA,2.2166805209199265,0,0,
127,0.5,timed-search,0.1,50,8,5,37,1,1,1,random,5,6,Randomly placed,0.9749999999999853,1999,0,5,10,2000,true,4.5,0,431,4,0,2,2,4,0,2,2,4.509999999999981,532,1,1.5,1,1,2,0,NA,0.8869179600886955,0,0,
121,0.5,timed-search,0.1,50,6,4,40,1,1,1,random,5,6,Randomly placed,0.9749999999999844,1999,0,5,10,2000,true,4.5,0,422,12,3,1,8,12,3,1,8,4.521249999999969,536,1,1.3333333333333333,3,4,5,0,NA,2.6541332596074274,0,0,
124,0.5,timed-search,0.1,50,5,12,33,1,1,1,random,5,6,Randomly placed,0.9749999999999801,1999,0,5,10,2000,true,4.5,0,404,8,0,2,6,8,0,2,6,4.511249999999965,533,1,2,4,2,2,0,NA,1.7733444167359518,0,0,
132,0.5,timed-search,0.1,50,4,8,38,1,1,1,random,5,6,Randomly placed,1.0149999999999821,1999,0,5,10,2000,true,4.5,0,429,6,0,1,5,6,0,1,5,4.506874999999971,533,1,1.1666666666666667,2,3,1,0,NA,1.3312994036888175,0,0,
150,0.5,timed-search,0.1,50,4,4,42,1,1,1,random,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,416,14,0,3,11,14,0,3,11,4.513124999999975,535,1,1.5714285714285714,4,6,4,0,NA,3.1020634261182836,0,0,
144,0.5,timed-search,0.1,50,5,12,33,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,397,8,0,1,7,8,0,1,7,4.5062499999999845,536,1,1.25,1,4,3,0,NA,1.7753120665742086,0,0,
154,0.5,timed-search,0.1,50,8,9,33,1,1,1,random,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,423,10,1,2,7,10,1,2,7,4.5124999999999735,534,1,1.1,2,3,5,0,NA,2.216066481994473,0,0,
146,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,1.0149999999999801,1999,0,5,10,2000,true,4.5,0,417,11,2,1,8,11,2,1,8,4.505624999999986,534,1,1,3,4,4,0,NA,2.4413927035649956,0,0,
152,0.5,timed-search,0.1,50,3,8,39,1,1,1,random,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,384,14,0,4,10,14,0,4,10,4.501874999999983,535,1,1.2857142857142858,4,4,6,0,NA,3.1098153547133256,0,0,
147,0.5,timed-search,0.1,50,2,11,37,1,1,1,random,5,6,Randomly placed,1.014999999999986,1999,0,5,10,2000,true,4.5,0,413,9,1,1,7,9,1,1,7,4.503749999999976,533,1,1.2222222222222223,2,1,6,0,NA,1.9983347210657891,0,0,
153,0.5,timed-search,0.1,50,4,11,35,1,1,1,random,5,6,Randomly placed,1.0549999999999817,1999,0,5,10,2000,true,4.5,0,424,7,0,1,6,7,0,1,6,4.5049999999999875,534,1,1,4,2,1,0,NA,1.5538290788013362,0,0,
155,0.5,timed-search,0.1,50,2,7,41,1,1,1,random,5,6,Randomly placed,0.9749999999999814,1999,0,5,10,2000,true,4.5,0,430,3,0,0,3,3,0,0,3,4.509999999999964,532,1,1.6666666666666667,2,0,1,0,NA,0.6651884700665242,0,0,
115,0.5,timed-search,0.1,50,7,3,40,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,408,12,2,0,10,12,2,0,10,4.506249999999993,536,1,1.5833333333333333,3,5,4,0,NA,2.6629680998613074,0,0,
114,0.5,timed-search,0.1,50,7,6,37,1,1,1,random,5,6,Randomly placed,0.9749999999999838,1999,0,5,10,2000,true,4.5,0,425,15,3,2,10,15,3,2,10,4.517499999999973,536,1,1.2666666666666666,6,5,4,0,NA,3.3204205866076566,0,0,
161,0.5,timed-search,0.1,50,5,8,37,1,1,1,random,5,6,Randomly placed,1.014999999999981,1999,0,5,10,2000,true,4.5,0,429,12,1,3,8,12,1,3,8,4.5024999999999835,534,1,1.1666666666666667,2,3,7,0,NA,2.665186007773469,0,0,
158,0.5,timed-search,0.1,50,5,2,43,1,1,1,random,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,384,11,0,1,10,11,0,1,10,4.513125000000003,536,1,1.0909090909090908,6,2,3,0,NA,2.437335549092922,0,0,
133,0.5,timed-search,0.1,50,4,10,36,1,1,1,random,5,6,Randomly placed,0.9749999999999844,1999,0,5,10,2000,true,4.5,0,337,8,1,2,5,8,1,2,5,4.511874999999969,534,1,2,3,2,3,0,NA,1.7730987671422758,0,0,
151,0.5,timed-search,0.1,50,7,7,36,1,1,1,random,5,6,Randomly placed,1.0149999999999841,1999,0,5,10,2000,true,4.5,0,414,12,3,0,9,12,3,0,9,4.523124999999998,539,1,1.4166666666666667,2,7,3,0,NA,2.653033024734007,0,0,
163,0.5,timed-search,0.1,50,6,8,36,1,1,1,random,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,407,7,0,1,6,7,0,1,6,4.509374999999978,534,1,1.1428571428571428,3,4,0,0,NA,1.5523215523215599,0,0,
169,0.5,timed-search,0.1,50,5,11,34,1,1,1,random,5,6,Randomly placed,0.9749999999999844,1999,0,5,10,2000,true,4.5,0,417,7,0,1,6,7,0,1,6,4.517499999999979,534,1,1.1428571428571428,4,2,1,0,NA,1.5495296070835711,0,0,
170,0.5,timed-search,0.1,50,7,8,35,1,1,1,random,5,6,Randomly placed,1.0149999999999824,1999,0,5,10,2000,true,4.5,0,414,9,1,0,8,9,1,0,8,4.5249999999999515,534,1,1.3333333333333333,7,0,2,0,NA,1.9889502762431153,0,0,
160,0.5,timed-search,0.1,50,3,7,40,1,1,1,random,5,6,Randomly placed,0.9749999999999828,1999,0,5,10,2000,true,4.5,0,375,16,1,2,13,16,1,2,13,4.5068749999999715,536,1,1.75,7,4,5,0,NA,3.550131743170179,0,0,
164,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,0.9749999999999854,1999,0,5,10,2000,true,4.5,0,385,11,0,0,11,11,0,0,11,4.503124999999982,534,1,1.2727272727272727,3,4,4,0,NA,2.4427480916030633,0,0,
156,0.5,timed-search,0.1,50,2,10,38,1,1,1,random,5,6,Randomly placed,0.9749999999999821,1999,0,5,10,2000,true,4.5,0,441,5,0,2,3,5,0,2,3,4.515624999999973,534,1,1.2,2,1,2,0,NA,1.1072664359861657,0,0,
162,0.5,timed-search,0.1,50,4,12,34,1,1,1,random,5,6,Randomly placed,0.974999999999982,1999,0,5,10,2000,true,4.5,0,413,8,0,3,5,8,0,3,5,4.51749999999999,536,1,1.625,3,3,2,0,NA,1.7708909795240768,0,0,
166,0.5,timed-search,0.1,50,4,7,39,1,1,1,random,5,6,Randomly placed,1.0549999999999855,1999,0,5,10,2000,true,4.5,0,411,13,2,2,9,13,2,2,9,4.519374999999967,536,1,1.4615384615384615,5,3,5,0,NA,2.876503941363594,0,0,
174,0.5,timed-search,0.1,50,4,2,44,1,1,1,random,5,6,Randomly placed,1.0149999999999817,1999,0,5,10,2000,true,4.5,0,430,9,0,1,8,9,0,1,8,4.502499999999965,533,1,1.2222222222222223,4,2,3,0,NA,1.99888950583011,0,0,
173,0.5,timed-search,0.1,50,4,7,39,1,1,1,random,5,6,Randomly placed,0.9749999999999827,1999,0,5,10,2000,true,4.5,0,416,8,0,0,8,8,0,0,8,4.523124999999956,536,1,1.25,2,0,6,0,NA,1.7686886831560211,0,0,
172,0.5,timed-search,0.1,50,3,7,40,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,360,8,1,1,6,8,1,1,6,4.505624999999997,536,1,1.625,3,3,2,0,NA,1.7755583298654474,0,0,
175,0.5,timed-search,0.1,50,2,10,38,1,1,1,random,5,6,Randomly placed,0.9749999999999831,1999,0,5,10,2000,true,4.5,0,415,13,0,4,9,13,0,4,9,4.508124999999956,533,1,1.2307692307692308,2,7,4,0,NA,2.883682240399307,0,0,
165,0.5,timed-search,0.1,50,4,8,38,1,1,1,random,5,6,Randomly placed,1.0149999999999808,1999,0,5,10,2000,true,4.5,0,416,7,1,0,6,7,1,0,6,4.51687499999997,535,1,1.1428571428571428,3,3,1,0,NA,1.5497440154974502,0,0,
167,0.5,timed-search,0.1,50,5,9,36,1,1,1,random,5,6,Randomly placed,0.9749999999999809,1999,0,5,10,2000,true,4.5,0,430,15,1,2,12,15,1,2,12,4.518124999999987,537,1,1.2666666666666666,5,5,5,0,NA,3.31996126711856,0,0,
176,0.5,timed-search,0.1,50,5,11,34,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,428,9,2,2,5,9,2,2,5,4.50437499999997,533,1,1.2222222222222223,0,2,7,0,NA,1.9980574441515326,0,0,
136,0.5,timed-search,0.1,50,5,3,42,1,1,1,random,5,6,Randomly placed,0.9749999999999833,1999,0,5,10,2000,true,4.5,0,381,11,0,1,10,11,0,1,10,4.518749999999981,537,1,1.7272727272727273,3,2,6,0,NA,2.434301521438461,0,0,
179,0.5,timed-search,0.1,50,5,8,37,1,1,1,random,5,6,Randomly placed,1.0149999999999832,1999,0,5,10,2000,true,4.5,0,400,8,1,1,6,8,1,1,6,4.522499999999981,537,1,1.125,3,2,3,0,NA,1.7689331122167016,0,0,
181,0.5,timed-search,0.1,50,5,4,41,1,1,1,random,5,6,Randomly placed,0.9749999999999822,1999,0,5,10,2000,true,4.5,0,421,14,1,0,13,14,1,0,13,4.513124999999979,535,1,1.1428571428571428,3,2,9,0,NA,3.1020634261182805,0,0,
182,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,1.014999999999982,1999,0,5,10,2000,true,4.5,0,397,10,0,1,9,10,0,1,9,4.501249999999973,534,1,1.5,5,2,3,0,NA,2.2216051096917657,0,0,
184,0.5,timed-search,0.1,50,5,9,36,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,405,11,0,4,7,11,0,4,7,4.517499999999982,537,1,1.5454545454545454,5,4,2,0,NA,2.43497509684561,0,0,
177,0.5,timed-search,0.1,50,10,13,27,1,1,1,random,5,6,Randomly placed,1.0549999999999826,1999,0,5,10,2000,true,4.5,0,428,14,1,6,7,14,1,6,7,4.503749999999966,533,1,1.5,4,9,1,0,NA,3.1085206772134564,0,0,
180,0.5,timed-search,0.1,50,10,5,35,1,1,1,random,5,6,Randomly placed,0.974999999999984,1999,0,5,10,2000,true,4.5,0,399,7,1,1,5,7,1,1,5,4.508124999999986,535,1,1.2857142857142858,2,4,1,0,NA,1.5527519755996164,0,0,
185,0.5,timed-search,0.1,50,3,4,43,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,394,13,0,2,11,13,0,2,11,4.512499999999984,536,1,1.6923076923076923,5,2,6,0,NA,2.880886426592808,0,0,
183,0.5,timed-search,0.1,50,7,8,35,1,1,1,random,5,6,Randomly placed,0.9749999999999844,1999,0,5,10,2000,true,4.5,0,428,12,1,1,10,12,1,1,10,4.520624999999969,536,1,1.25,5,3,4,0,NA,2.654500207382847,0,0,
178,0.5,timed-search,0.1,50,4,12,34,1,1,1,random,5,6,Randomly placed,0.9749999999999832,1999,0,5,10,2000,true,4.5,0,373,6,1,2,3,6,1,2,3,4.506249999999951,533,1,1.5,3,2,1,0,NA,1.3314840499306664,0,0,
189,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,443,10,2,0,8,10,2,0,8,4.516874999999981,537,1,1.5,6,0,4,0,NA,2.2139200221392095,0,0,
157,0.5,timed-search,0.1,50,4,10,36,1,1,1,random,5,6,Randomly placed,0.9749999999999834,1999,0,5,10,2000,true,4.5,0,382,10,1,2,7,10,1,2,7,4.500624999999987,534,1,1.2,2,4,4,0,NA,2.221913623107908,0,0,
190,0.5,timed-search,0.1,50,5,6,39,1,1,1,random,5,6,Randomly placed,1.0149999999999837,1999,0,5,10,2000,true,4.5,0,408,9,1,1,7,9,1,1,7,4.515624999999978,535,1,1.4444444444444444,4,2,3,0,NA,1.9930795847750964,0,0,
159,0.5,timed-search,0.1,50,5,5,40,1,1,1,random,5,6,Randomly placed,0.9749999999999817,1999,0,5,10,2000,true,4.5,0,434,14,4,0,10,14,4,0,10,4.510624999999982,536,1,1.1428571428571428,4,7,3,0,NA,3.1037827352085476,0,0,
168,0.5,timed-search,0.1,50,6,8,36,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,428,6,1,3,2,6,1,3,2,4.510624999999976,533,1,1.3333333333333333,1,2,3,0,NA,1.330192600803665,0,0,
188,0.5,timed-search,0.1,50,6,6,38,1,1,1,random,5,6,Randomly placed,1.0549999999999848,1999,0,5,10,2000,true,4.5,0,429,12,1,1,10,12,1,1,10,4.5074999999999745,534,1,1.25,2,6,4,0,NA,2.6622296173045075,0,0,
192,0.5,timed-search,0.1,50,7,6,37,1,1,1,random,5,6,Randomly placed,1.0149999999999806,1999,0,5,10,2000,true,4.5,0,396,13,2,3,8,13,2,3,8,4.50374999999997,534,1,1.4615384615384615,7,5,1,0,NA,2.8864834859839217,0,0,
187,0.5,timed-search,0.1,50,9,9,32,1,1,1,random,5,6,Randomly placed,0.9749999999999845,1999,0,5,10,2000,true,4.5,0,432,10,1,2,7,10,1,2,7,4.521249999999981,538,1,1.3,1,5,4,0,NA,2.211777716339517,0,0,
197,0.5,timed-search,0.1,50,5,7,38,1,1,1,random,5,6,Randomly placed,0.9749999999999825,1999,0,5,10,2000,true,4.5,0,431,17,2,1,14,17,2,1,14,4.506249999999968,533,1,1.411764705882353,5,8,4,0,NA,3.7725381414702075,0,0,
194,0.5,timed-search,0.1,50,5,7,38,1,1,1,random,5,6,Randomly placed,0.9749999999999849,1999,0,5,10,2000,true,4.5,0,389,12,2,2,8,12,2,2,8,4.524374999999956,535,1,1.8333333333333333,7,4,1,0,NA,2.652300041442214,0,0,
193,0.5,timed-search,0.1,50,7,6,37,1,1,1,random,5,6,Randomly placed,1.0149999999999855,1999,0,5,10,2000,true,4.5,0,428,12,2,1,9,12,2,1,9,4.506249999999976,535,1,1.5,4,2,6,0,NA,2.662968099861318,0,0,
200,0.5,timed-search,0.1,50,3,4,43,1,1,1,random,5,6,Randomly placed,0.9749999999999815,1999,0,5,10,2000,true,4.5,0,448,7,0,0,7,7,0,0,7,4.519374999999963,535,1,1,3,1,3,0,NA,1.5488867376573217,0,0,
191,0.5,timed-search,0.1,50,4,13,33,1,1,1,random,5,6,Randomly placed,1.0149999999999828,1999,0,5,10,2000,true,4.5,0,404,12,1,4,7,12,1,4,7,4.513749999999991,537,1,1.5833333333333333,3,2,7,0,NA,2.658543339795076,0,0,
206,0.5,timed-search,0.1,50,9,4,37,1,1,1,random,5,6,Randomly placed,0.9749999999999832,1999,0,5,10,2000,true,4.5,0,414,13,2,1,10,13,2,1,10,4.513124999999987,537,1,1.4615384615384615,4,6,3,0,NA,2.880487467109827,0,0,
203,0.5,timed-search,0.1,50,1,9,40,1,1,1,random,5,6,Randomly placed,1.014999999999983,1999,0,5,10,2000,true,4.5,0,430,10,0,5,5,10,0,5,5,4.5212499999999824,537,1,1.2,4,6,0,0,NA,2.2117777163395163,0,0,
204,0.5,timed-search,0.1,50,6,13,31,1,1,1,random,5,6,Randomly placed,0.9749999999999823,1999,0,5,10,2000,true,4.5,0,394,9,2,3,4,9,2,3,4,4.508750000000001,536,1,1.6666666666666667,2,5,2,0,NA,1.9961186581646795,0,0,
196,0.5,timed-search,0.1,50,5,7,38,1,1,1,random,5,6,Randomly placed,0.974999999999984,1999,0,5,10,2000,true,4.5,0,409,10,0,2,8,10,0,2,8,4.504374999999981,535,1,1.8,3,3,4,0,NA,2.220063826835031,0,0,
207,0.5,timed-search,0.1,50,7,7,36,1,1,1,random,5,6,Randomly placed,1.0149999999999815,1999,0,5,10,2000,true,4.5,0,393,10,2,1,7,10,2,1,7,4.500624999999994,536,1,1.2,6,3,1,0,NA,2.2219136231079046,0,0,
