Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
119,0.5,timed-search,0.1,50,5,4,41,Clumped-Poisson,10,2,One shore only,1.0949999999999849,10,0,4,10,90,true,4.5,0,409,12,2,0,10,12,2,0,10,4.504374999999981,0,2.6640765922020373,0,0,
131,0.5,timed-search,0.1,50,3,14,33,Clumped-Poisson,10,2,One shore only,1.1349999999999858,10,0,4,10,90,true,4.5,0,401,24,1,5,18,24,1,5,18,4.500624999999962,0,5.332592695459009,0,0,
129,0.5,timed-search,0.1,50,6,3,41,Clumped-Poisson,10,2,One shore only,1.174999999999981,10,0,4,10,90,true,4.5,0,424,17,2,2,13,17,2,2,13,4.520624999999981,0,3.760541960459023,0,0,
117,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.0949999999999804,10,0,4,10,90,true,4.5,0,430,17,2,1,14,17,2,1,14,4.524374999999982,0,3.757425058709781,0,0,
123,0.5,timed-search,0.1,50,2,10,38,Clumped-Poisson,10,2,One shore only,1.2149999999999794,10,0,4,10,90,true,4.5,0,410,24,1,6,17,24,1,6,17,4.521874999999983,0,5.307532826537685,0,0,
126,0.5,timed-search,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,4,10,90,true,4.5,0,412,10,0,1,9,10,0,1,9,4.524374999999987,0,2.2102500345351634,0,0,
132,0.5,timed-search,0.1,50,7,11,32,Clumped-Poisson,10,2,One shore only,1.0149999999999848,10,0,4,10,90,true,4.5,0,382,12,2,2,8,12,2,2,8,4.503124999999996,0,2.664816099930606,0,0,
134,0.5,timed-search,0.1,50,4,3,43,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,4,10,90,true,4.5,0,395,7,0,1,6,7,0,1,6,4.50937499999996,0,1.5523215523215659,0,0,
114,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.014999999999982,10,0,4,10,90,true,4.5,0,439,16,2,1,13,16,2,1,13,4.521249999999976,0,3.538844346143231,0,0,
128,0.5,timed-search,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.0949999999999818,10,0,4,10,90,true,4.5,0,386,11,1,2,8,11,1,2,8,4.521249999999978,0,2.4329554879734707,0,0,
130,0.5,timed-search,0.1,50,2,6,42,Clumped-Poisson,10,2,One shore only,1.1749999999999794,10,0,4,10,90,true,4.5,0,413,13,0,2,11,13,0,2,11,4.514999999999978,0,2.8792912513842883,0,0,
133,0.5,timed-search,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.0549999999999822,10,0,4,10,90,true,4.5,0,402,13,2,2,9,13,2,2,9,4.512499999999984,0,2.880886426592808,0,0,
120,0.5,timed-search,0.1,50,4,11,35,Clumped-Poisson,10,2,One shore only,1.1349999999999851,10,0,4,10,90,true,4.5,0,400,3,0,0,3,3,0,0,3,4.512499999999966,0,0.6648199445983429,0,0,
138,0.5,timed-search,0.1,50,0,7,43,Clumped-Poisson,10,2,One shore only,1.054999999999983,10,0,4,10,90,true,4.5,0,373,15,0,3,12,15,0,3,12,4.503749999999978,0,3.3305578684429804,0,0,
136,0.5,timed-search,0.1,50,6,10,34,Clumped-Poisson,10,2,One shore only,1.2549999999999844,10,0,4,10,90,true,4.5,0,362,15,1,2,12,15,1,2,12,4.510624999999978,0,3.3254815020091613,0,0,
135,0.5,timed-search,0.1,50,7,12,31,Clumped-Poisson,10,2,One shore only,1.2149999999999799,10,0,4,10,90,true,4.5,0,416,18,4,4,10,18,4,4,10,4.504999999999953,0,3.9955604883463236,0,0,
140,0.5,timed-search,0.1,50,2,12,36,Clumped-Poisson,10,2,One shore only,1.0549999999999808,10,0,4,10,90,true,4.5,0,416,12,1,3,8,12,1,3,8,4.51562499999998,0,2.657439446366794,0,0,
137,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0549999999999817,10,0,4,10,90,true,4.5,0,412,19,3,1,15,19,3,1,15,4.509999999999975,0,4.212860310421309,0,0,
139,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.1749999999999816,10,0,4,10,90,true,4.5,0,426,8,2,1,5,8,2,1,5,4.5012499999999624,0,1.7772840877534166,0,0,
88,0.5,timed-search,0.1,50,5,12,33,Clumped-Poisson,10,2,One shore only,1.0949999999999824,10,0,2,20,90,true,4.5,0,411,8,1,3,4,8,1,3,4,4.516249999999977,0,1.7713811237199093,0,0,
141,0.5,timed-search,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.2149999999999812,10,0,4,10,90,true,4.5,0,381,10,2,1,7,10,2,1,7,4.515624999999972,0,2.2145328719723323,0,0,
152,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.0549999999999815,10,0,4,20,90,true,4.5,0,398,3,0,0,3,3,0,0,3,4.501874999999972,0,0.6663890045814286,0,0,
151,0.5,timed-search,0.1,50,0,9,41,Clumped-Poisson,10,2,One shore only,1.0949999999999813,10,0,4,20,90,true,4.5,0,401,16,0,0,16,16,0,0,16,4.502499999999992,0,3.5535813436979518,0,0,
148,0.5,timed-search,0.1,50,8,5,37,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,4,10,90,true,4.5,0,411,11,1,2,8,11,1,2,8,4.514374999999963,0,2.436660667312771,0,0,
144,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.1349999999999811,10,0,4,10,90,true,4.5,0,422,11,1,0,10,11,1,0,10,4.514374999999976,0,2.4366606673127635,0,0,
143,0.5,timed-search,0.1,50,9,9,32,Clumped-Poisson,10,2,One shore only,1.1749999999999814,10,0,4,10,90,true,4.5,0,400,10,3,1,6,10,3,1,6,4.503124999999975,0,2.2206800832755156,0,0,
154,0.5,timed-search,0.1,50,3,13,34,Clumped-Poisson,10,2,One shore only,1.2549999999999828,10,0,4,20,90,true,4.5,0,366,18,1,3,14,18,1,3,14,4.513749999999972,0,3.98781500969263,0,0,
147,0.5,timed-search,0.1,50,2,7,41,Clumped-Poisson,10,2,One shore only,0.9749999999999831,10,0,4,10,90,true,4.5,0,417,15,1,2,12,15,1,2,12,4.500624999999955,0,3.332870434661886,0,0,
145,0.5,timed-search,0.1,50,8,7,35,Clumped-Poisson,10,2,One shore only,1.1749999999999812,10,0,4,10,90,true,4.5,0,433,15,3,2,10,15,3,2,10,4.512499999999971,0,3.3240997229917113,0,0,
155,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.1749999999999792,10,0,4,20,90,true,4.5,0,400,18,1,3,14,18,1,3,14,4.51124999999999,0,3.9900249376558694,0,0,
150,0.5,timed-search,0.1,50,5,10,35,Clumped-Poisson,10,2,One shore only,1.1349999999999825,10,0,4,10,90,true,4.5,0,443,17,0,2,15,17,0,2,15,4.509999999999979,0,3.7694013303769576,0,0,
159,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0149999999999837,10,0,4,20,90,true,4.5,0,398,14,1,4,9,14,1,4,9,4.5031249999999705,0,3.1089521165857246,0,0,
158,0.5,timed-search,0.1,50,6,4,40,Clumped-Poisson,10,2,One shore only,1.0549999999999826,10,0,4,20,90,true,4.5,0,423,18,2,2,14,18,2,2,14,4.512499999999982,0,3.9889196675900433,0,0,
156,0.5,timed-search,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,1.094999999999984,10,0,4,20,90,true,4.5,0,407,15,1,1,13,15,1,1,13,4.506249999999974,0,3.328710124826649,0,0,
153,0.5,timed-search,0.1,50,4,2,44,Clumped-Poisson,10,2,One shore only,1.174999999999984,10,0,4,20,90,true,4.5,0,345,17,2,1,14,17,2,1,14,4.511250000000002,0,3.768356885563866,0,0,
149,0.5,timed-search,0.1,50,5,6,39,Clumped-Poisson,10,2,One shore only,1.0549999999999815,10,0,4,10,90,true,4.5,0,405,18,1,2,15,18,1,2,15,4.503124999999968,0,3.997224149895934,0,0,
161,0.5,timed-search,0.1,50,2,10,38,Clumped-Poisson,10,2,One shore only,1.1349999999999838,10,0,4,20,90,true,4.5,0,403,11,0,1,10,11,0,1,10,4.514374999999983,0,2.43666066731276,0,0,
146,0.5,timed-search,0.1,50,4,11,35,Clumped-Poisson,10,2,One shore only,1.0949999999999833,10,0,4,10,90,true,4.5,0,409,15,1,3,11,15,1,3,11,4.504374999999978,0,3.330095740252548,0,0,
164,0.5,timed-search,0.1,50,8,8,34,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,4,20,90,true,4.5,0,393,3,1,1,1,3,1,1,1,4.502499999999965,0,0.66629650194337,0,0,
168,0.5,timed-search,0.1,50,5,9,36,Clumped-Poisson,10,2,One shore only,1.3749999999999833,10,0,4,20,90,true,4.5,0,399,21,0,5,16,21,0,5,16,4.514374999999984,0,4.651806728506177,0,0,
165,0.5,timed-search,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.0149999999999826,10,0,4,20,90,true,4.5,0,354,10,1,1,8,10,1,1,8,4.513749999999986,0,2.215452783162566,0,0,
173,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.0949999999999842,10,0,4,20,90,true,4.5,0,428,11,1,2,8,11,1,2,8,4.516874999999985,0,2.4353120243531285,0,0,
166,0.5,timed-search,0.1,50,8,6,36,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,4,20,90,true,4.5,0,393,13,1,1,11,13,1,1,11,4.500624999999963,0,2.888487710040296,0,0,
169,0.5,timed-search,0.1,50,4,8,38,Clumped-Poisson,10,2,One shore only,1.3349999999999789,10,0,4,20,90,true,4.5,0,426,8,1,2,5,8,1,2,5,4.503749999999977,0,1.7762975298362567,0,0,
162,0.5,timed-search,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,4,20,90,true,4.5,0,397,12,2,3,7,12,2,3,7,4.504999999999995,0,2.663706992230858,0,0,
167,0.5,timed-search,0.1,50,6,12,32,Clumped-Poisson,10,2,One shore only,1.1349999999999822,10,0,4,20,90,true,4.5,0,400,9,1,0,8,9,1,0,8,4.508749999999962,0,1.9961186581646966,0,0,
172,0.5,timed-search,0.1,50,1,7,42,Clumped-Poisson,10,2,One shore only,1.1349999999999842,10,0,4,20,90,true,4.5,0,392,23,1,4,18,23,1,4,18,4.5149999999999775,0,5.09413067552605,0,0,
142,0.5,timed-search,0.1,50,4,4,42,Clumped-Poisson,10,2,One shore only,1.054999999999985,10,0,4,10,90,true,4.5,0,401,11,2,0,9,11,2,0,9,4.504374999999942,0,2.442070209518555,0,0,
171,0.5,timed-search,0.1,50,6,4,40,Clumped-Poisson,10,2,One shore only,1.174999999999982,10,0,4,20,90,true,4.5,0,410,15,3,1,11,15,3,1,11,4.510624999999963,0,3.3254815020091724,0,0,
160,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0149999999999808,10,0,4,20,90,true,4.5,0,435,10,0,0,10,10,0,0,10,4.51249999999997,0,2.2160664819944746,0,0,
163,0.5,timed-search,0.1,50,2,8,40,Clumped-Poisson,10,2,One shore only,1.1349999999999811,10,0,4,20,90,true,4.5,0,403,17,0,4,13,17,0,4,13,4.505624999999964,0,3.773061450964103,0,0,
170,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.0149999999999826,10,0,4,20,90,true,4.5,0,381,14,1,2,11,14,1,2,11,4.519999999999964,0,3.0973451327433876,0,0,
174,0.5,timed-search,0.1,50,7,3,40,Clumped-Poisson,10,2,One shore only,1.1349999999999818,10,0,4,20,90,true,4.5,0,427,10,2,0,8,10,2,0,8,4.5156249999999805,0,2.214532871972328,0,0,
175,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0149999999999824,10,0,4,20,90,true,4.5,0,409,12,3,2,7,12,3,2,7,4.513749999999971,0,2.658543339795088,0,0,
178,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.0949999999999827,10,0,4,20,90,true,4.5,0,405,10,1,1,8,10,1,1,8,4.5074999999999825,0,2.218524681087086,0,0,
184,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.094999999999984,10,0,4,20,90,true,4.5,0,406,12,1,3,8,12,1,3,8,4.502499999999983,0,2.6651860077734693,0,0,
179,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.1349999999999836,10,0,4,20,90,true,4.5,0,412,19,0,2,17,19,0,2,17,4.503749999999984,0,4.218706633361103,0,0,
189,0.5,timed-search,0.1,50,4,7,39,Clumped-Poisson,10,2,One shore only,1.0149999999999813,10,0,4,20,90,true,4.5,0,404,17,1,2,14,17,1,2,14,4.502499999999959,0,3.775680177679102,0,0,
177,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,0.9749999999999831,10,0,4,20,90,true,4.5,0,381,8,0,0,8,8,0,0,8,4.509374999999964,0,1.7740817740817882,0,0,
188,0.5,timed-search,0.1,50,9,9,32,Clumped-Poisson,10,2,One shore only,1.3349999999999829,10,0,4,20,90,true,4.5,0,422,15,3,4,8,15,3,4,8,4.517499999999967,0,3.320420586607661,0,0,
176,0.5,timed-search,0.1,50,5,11,34,Clumped-Poisson,10,2,One shore only,1.0549999999999844,10,0,4,20,90,true,4.5,0,386,7,1,3,3,7,1,3,3,4.524999999999974,0,1.5469613259668598,0,0,
180,0.5,timed-search,0.1,50,4,15,31,Clumped-Poisson,10,2,One shore only,1.334999999999981,10,0,4,20,90,true,4.5,0,421,9,1,1,7,9,1,1,7,4.5093749999999835,0,1.995841995842003,0,0,
187,0.5,timed-search,0.1,50,2,11,37,Clumped-Poisson,10,2,One shore only,1.0149999999999815,10,0,4,20,90,true,4.5,0,390,15,1,4,10,15,1,4,10,4.523124999999996,0,3.3162912809175102,0,0,
185,0.5,timed-search,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.0549999999999833,10,0,4,20,90,true,4.5,0,428,11,1,0,10,11,1,0,10,4.517499999999951,0,2.4349750968456267,0,0,
183,0.5,timed-search,0.1,50,7,4,39,Clumped-Poisson,10,2,One shore only,1.054999999999984,10,0,4,20,90,true,4.5,0,405,17,3,3,11,17,3,3,11,4.51062499999997,0,3.7688790356103894,0,0,
191,0.5,timed-search,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.0549999999999844,10,0,4,20,90,true,4.5,0,421,8,1,0,7,8,1,0,7,4.51249999999999,0,1.7728531855955716,0,0,
186,0.5,timed-search,0.1,50,5,10,35,Clumped-Poisson,10,2,One shore only,1.2149999999999805,10,0,4,20,90,true,4.5,0,353,14,2,3,9,14,2,3,9,4.512499999999986,0,3.1024930747922532,0,0,
181,0.5,timed-search,0.1,50,5,2,43,Clumped-Poisson,10,2,One shore only,1.174999999999981,10,0,4,20,90,true,4.5,0,405,23,1,1,21,23,1,1,21,4.506249999999947,0,5.104022191400892,0,0,
192,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.134999999999981,10,0,4,20,90,true,4.5,0,409,17,2,6,9,17,2,6,9,4.524374999999983,0,3.7574250587097806,0,0,
182,0.5,timed-search,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.1749999999999814,10,0,4,20,90,true,4.5,0,387,24,1,2,21,24,1,2,21,4.508124999999993,0,5.323721059198678,0,0,
190,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.094999999999981,10,0,4,20,90,true,4.5,0,409,12,1,2,9,12,1,2,9,4.519374999999973,0,2.6552344074125456,0,0,
194,0.5,timed-search,0.1,50,7,6,37,Clumped-Poisson,10,2,One shore only,1.094999999999982,10,0,4,20,90,true,4.5,0,407,5,0,2,3,5,0,2,3,4.508124999999959,0,1.1091085539997327,0,0,
193,0.5,timed-search,0.1,50,2,11,37,Clumped-Poisson,10,2,One shore only,1.2549999999999801,10,0,4,20,90,true,4.5,0,432,9,1,2,6,9,1,2,6,4.5137499999999555,0,1.9939075048463226,0,0,
195,0.5,timed-search,0.1,50,5,16,29,Clumped-Poisson,10,2,One shore only,1.0149999999999826,10,0,4,20,90,true,4.5,0,403,16,1,8,7,16,1,8,7,4.500624999999972,0,3.555061796972665,0,0,
202,0.5,timed-search,0.1,50,3,10,37,Clumped-Poisson,10,2,One shore only,1.1349999999999871,10,0,2,10,90,true,4.5,0,396,18,1,2,15,18,1,2,15,4.515624999999973,0,3.9861591695501963,0,0,
201,0.5,timed-search,0.1,50,5,12,33,Clumped-Poisson,10,2,One shore only,1.0949999999999813,10,0,2,10,90,true,4.5,0,395,11,0,2,9,11,0,2,9,4.51687499999998,0,2.4353120243531308,0,0,
200,0.5,timed-search,0.1,50,2,5,43,Clumped-Poisson,10,2,One shore only,1.1749999999999843,10,0,4,20,90,true,4.5,0,407,19,1,1,17,19,1,1,17,4.524374999999992,0,4.199475065616805,0,0,
197,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.214999999999986,10,0,4,20,90,true,4.5,0,420,15,0,3,12,15,0,3,12,4.509374999999994,0,3.3264033264033306,0,0,
205,0.5,timed-search,0.1,50,5,5,40,Clumped-Poisson,10,2,One shore only,1.2149999999999854,10,0,2,10,90,true,4.5,0,366,20,2,2,16,20,2,2,16,4.503749999999995,0,4.440743824590624,0,0,
209,0.5,timed-search,0.1,50,7,10,33,Clumped-Poisson,10,2,One shore only,0.974999999999986,10,0,2,10,90,true,4.5,0,392,15,2,4,9,15,2,4,9,4.50937499999999,0,3.326403326403334,0,0,
210,0.5,timed-search,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.0949999999999798,10,0,2,10,90,true,4.5,0,423,14,1,4,9,14,1,4,9,4.50437499999997,0,3.1080893575690505,0,0,
206,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.054999999999986,10,0,2,10,90,true,4.5,0,397,15,0,2,13,15,0,2,13,4.508124999999964,0,3.3273256619991947,0,0,
208,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.0949999999999815,10,0,2,10,90,true,4.5,0,411,12,2,2,8,12,2,2,8,4.515624999999972,0,2.6574394463667987,0,0,
204,0.5,timed-search,0.1,50,3,6,41,Clumped-Poisson,10,2,One shore only,1.1749999999999845,10,0,2,10,90,true,4.5,0,420,15,3,1,11,15,3,1,11,4.504374999999974,0,3.3300957402525517,0,0,
198,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.1749999999999832,10,0,4,20,90,true,4.5,0,420,11,1,0,10,11,1,0,10,4.50124999999998,0,2.443765620660938,0,0,
211,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.2149999999999812,10,0,2,10,90,true,4.5,0,386,16,1,4,11,16,1,4,11,4.51999999999998,0,3.5398230088495732,0,0,
212,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.0949999999999822,10,0,2,10,90,true,4.5,0,435,15,2,0,13,15,2,0,13,4.516874999999986,0,3.32088003320881,0,0,
207,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.174999999999983,10,0,2,10,90,true,4.5,0,364,22,3,4,15,22,3,4,15,4.509374999999987,0,4.878724878724893,0,0,
196,0.5,timed-search,0.1,50,6,7,37,Clumped-Poisson,10,2,One shore only,1.2149999999999843,10,0,4,20,90,true,4.5,0,414,9,3,0,6,9,3,0,6,4.501249999999984,0,1.9994445987225842,0,0,
199,0.5,timed-search,0.1,50,7,9,34,Clumped-Poisson,10,2,One shore only,1.2549999999999808,10,0,4,20,90,true,4.5,0,385,6,0,1,5,6,0,1,5,4.501874999999974,0,1.3327780091628565,0,0,
214,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.014999999999982,10,0,2,10,90,true,4.5,0,404,16,2,4,10,16,2,4,10,4.500624999999965,0,3.5550617969726703,0,0,
216,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.214999999999985,10,0,2,10,90,true,4.5,0,441,13,0,3,10,13,0,3,10,4.518749999999977,0,2.8769017980636384,0,0,
213,0.5,timed-search,0.1,50,10,5,35,Clumped-Poisson,10,2,One shore only,1.1749999999999825,10,0,2,10,90,true,4.5,0,407,12,2,1,9,12,2,1,9,4.501249999999964,0,2.665926131630124,0,0,
217,0.5,timed-search,0.1,50,5,13,32,Clumped-Poisson,10,2,One shore only,1.0949999999999878,10,0,2,10,90,true,4.5,0,422,14,1,5,8,14,1,5,8,4.51249999999995,0,3.1024930747922776,0,0,
215,0.5,timed-search,0.1,50,5,2,43,Clumped-Poisson,10,2,One shore only,1.0949999999999833,10,0,2,10,90,true,4.5,0,403,18,2,1,15,18,2,1,15,4.501874999999965,0,3.998334027488577,0,0,
203,0.5,timed-search,0.1,50,7,9,34,Clumped-Poisson,10,2,One shore only,1.0149999999999804,10,0,2,10,90,true,4.5,0,392,19,3,2,14,19,3,2,14,4.50687499999999,0,4.21578144501457,0,0,
220,0.5,timed-search,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.2149999999999808,10,0,2,10,90,true,4.5,0,420,11,3,1,7,11,3,1,7,4.508124999999996,0,2.440038818799392,0,0,
221,0.5,timed-search,0.1,50,7,5,38,Clumped-Poisson,10,2,One shore only,1.0549999999999824,10,0,2,10,90,true,4.5,0,411,6,3,0,3,6,3,0,3,4.506874999999962,0,1.3312994036888202,0,0,
225,0.5,timed-search,0.1,50,4,11,35,Clumped-Poisson,10,2,One shore only,1.0949999999999813,10,0,2,10,90,true,4.5,0,369,23,1,6,16,23,1,6,16,4.504375000000001,0,5.106146801720548,0,0,
226,0.5,timed-search,0.1,50,3,9,38,Clumped-Poisson,10,2,One shore only,1.0949999999999804,10,0,2,10,90,true,4.5,0,398,9,0,2,7,9,0,2,7,4.504999999999975,0,1.997780244173152,0,0,
228,0.5,timed-search,0.1,50,7,10,33,Clumped-Poisson,10,2,One shore only,1.094999999999982,10,0,2,10,90,true,4.5,0,367,9,2,3,4,9,2,3,4,4.518749999999993,0,1.9917012448132811,0,0,
230,0.5,timed-search,0.1,50,2,6,42,Clumped-Poisson,10,2,One shore only,1.1349999999999834,10,0,2,10,90,true,4.5,0,410,20,1,1,18,20,1,1,18,4.50999999999999,0,4.434589800443469,0,0,
232,0.5,timed-search,0.1,50,2,9,39,Clumped-Poisson,10,2,One shore only,1.1749999999999843,10,0,2,10,90,true,4.5,0,427,12,1,2,9,12,1,2,9,4.508124999999984,0,2.6618605295993443,0,0,
231,0.5,timed-search,0.1,50,3,7,40,Clumped-Poisson,10,2,One shore only,1.2549999999999808,10,0,2,10,90,true,4.5,0,422,8,1,0,7,8,1,0,7,4.512499999999956,0,1.7728531855955851,0,0,
227,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0949999999999807,10,0,2,10,90,true,4.5,0,421,17,1,2,14,17,1,2,14,4.5137499999999795,0,3.7662697313763673,0,0,
233,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.1349999999999831,10,0,2,10,90,true,4.5,0,358,20,3,4,13,20,3,4,13,4.519374999999998,0,4.425390679020884,0,0,
222,0.5,timed-search,0.1,50,4,6,40,Clumped-Poisson,10,2,One shore only,1.0549999999999828,10,0,2,10,90,true,4.5,0,401,19,3,2,14,19,3,2,14,4.503124999999964,0,4.21929215822349,0,0,
234,0.5,timed-search,0.1,50,5,15,30,Clumped-Poisson,10,2,One shore only,1.1349999999999805,10,0,2,10,90,true,4.5,0,420,10,1,1,8,10,1,1,8,4.51374999999997,0,2.215452783162574,0,0,
229,0.5,timed-search,0.1,50,5,7,38,Clumped-Poisson,10,2,One shore only,1.2149999999999812,10,0,2,10,90,true,4.5,0,423,9,1,2,6,9,1,2,6,4.500624999999977,0,1.9997222607971217,0,0,
218,0.5,timed-search,0.1,50,4,12,34,Clumped-Poisson,10,2,One shore only,1.014999999999986,10,0,2,10,90,true,4.5,0,375,21,2,5,14,21,2,5,14,4.514999999999997,0,4.651162790697677,0,0,
223,0.5,timed-search,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,0.9749999999999864,10,0,2,10,90,true,4.5,0,369,15,1,1,13,15,1,1,13,4.511249999999991,0,3.3250207813798904,0,0,
237,0.5,timed-search,0.1,50,6,8,36,Clumped-Poisson,10,2,One shore only,1.1749999999999812,10,0,2,10,90,true,4.5,0,418,15,2,5,8,15,2,5,8,4.508124999999969,0,3.327325661999191,0,0,
241,0.5,timed-search,0.1,50,6,6,38,Clumped-Poisson,10,2,One shore only,1.1349999999999834,10,0,2,10,90,true,4.5,0,435,14,2,3,9,14,2,3,9,4.51374999999996,0,3.10163389642761,0,0,
242,0.5,timed-search,0.1,50,6,10,34,Clumped-Poisson,10,2,One shore only,1.0149999999999832,10,0,2,10,90,true,4.5,0,422,17,3,2,12,17,3,2,12,4.516874999999977,0,3.76366403763666,0,0,
236,0.5,timed-search,0.1,50,11,4,35,Clumped-Poisson,10,2,One shore only,1.1749999999999814,10,0,2,10,90,true,4.5,0,396,12,1,0,11,12,1,0,11,4.506874999999954,0,2.6625988073776448,0,0,
224,0.5,timed-search,0.1,50,1,12,37,Clumped-Poisson,10,2,One shore only,1.0549999999999808,10,0,2,10,90,true,4.5,0,367,11,0,2,9,11,0,2,9,4.5112499999999836,0,2.4383485730119236,0,0,
243,0.5,timed-search,0.1,50,4,10,36,Clumped-Poisson,10,2,One shore only,1.1349999999999798,10,0,2,10,90,true,4.5,0,407,20,1,5,14,20,1,5,14,4.50562499999997,0,4.4388958246636445,0,0,
240,0.5,timed-search,0.1,50,4,5,41,Clumped-Poisson,10,2,One shore only,1.054999999999983,10,0,2,10,90,true,4.5,0,412,22,3,3,16,22,3,3,16,4.509374999999991,0,4.8787248787248885,0,0,
235,0.5,timed-search,0.1,50,10,5,35,Clumped-Poisson,10,2,One shore only,1.0949999999999813,10,0,2,10,90,true,4.5,0,377,18,5,1,12,18,5,1,12,4.512499999999982,0,3.9889196675900433,0,0,
239,0.5,timed-search,0.1,50,6,5,39,Clumped-Poisson,10,2,One shore only,1.214999999999985,10,0,2,10,90,true,4.5,0,360,9,1,3,5,9,1,3,5,4.508124999999978,0,1.9963953971995105,0,0,
219,0.5,timed-search,0.1,50,3,8,39,Clumped-Poisson,10,2,One shore only,1.1749999999999845,10,0,2,10,90,true,4.5,0,378,10,1,2,7,10,1,2,7,4.518749999999984,0,2.2130013831258726,0,0,
238,0.5,timed-search,0.1,50,9,11,30,Clumped-Poisson,10,2,One shore only,1.334999999999979,10,0,2,10,90,true,4.5,0,401,13,3,2,8,13,3,2,8,4.514374999999976,0,2.879689879551448,0,0,
248,0.5,timed-search,0.1,50,5,8,37,Clumped-Poisson,10,2,One shore only,1.0949999999999804,10,0,2,10,90,true,4.5,0,385,6,0,0,6,6,0,0,6,4.5006249999999675,0,1.3331481738647506,0,0,
